dataset_id,method,permutation,reference_pca_dimensions,k,null_local_retention,evaluation_cells,permutation_seed
paul15,PHATE,59,50,15,0.01606666667,1000,20260714
paul15,PHATE,60,50,15,0.0172,1000,20260714
paul15,PHATE,61,50,15,0.01566666667,1000,20260714
paul15,PHATE,62,50,15,0.01526666667,1000,20260714
paul15,PHATE,63,50,15,0.01433333333,1000,20260714
paul15,PHATE,64,50,15,0.013,1000,20260714
paul15,PHATE,65,50,15,0.01446666667,1000,20260714
paul15,PHATE,66,50,15,0.01493333333,1000,20260714
paul15,PHATE,67,50,15,0.01386666667,1000,20260714
paul15,PHATE,68,50,15,0.01373333333,1000,20260714
paul15,PHATE,69,50,15,0.01393333333,1000,20260714
paul15,PHATE,70,50,15,0.01613333333,1000,20260714
paul15,PHATE,71,50,15,0.0158,1000,20260714
paul15,PHATE,72,50,15,0.01666666667,1000,20260714
paul15,PHATE,73,50,15,0.01566666667,1000,20260714
paul15,PHATE,74,50,15,0.01693333333,1000,20260714
paul15,PHATE,75,50,15,0.01486666667,1000,20260714
paul15,PHATE,76,50,15,0.01746666667,1000,20260714
paul15,PHATE,77,50,15,0.01473333333,1000,20260714
paul15,PHATE,78,50,15,0.0154,1000,20260714
paul15,PHATE,79,50,15,0.01546666667,1000,20260714
paul15,PHATE,80,50,15,0.01433333333,1000,20260714
paul15,PHATE,81,50,15,0.0166,1000,20260714
paul15,PHATE,82,50,15,0.01453333333,1000,20260714
paul15,PHATE,83,50,15,0.0164,1000,20260714
paul15,PHATE,84,50,15,0.01866666667,1000,20260714
paul15,PHATE,85,50,15,0.01633333333,1000,20260714
paul15,PHATE,86,50,15,0.0144,1000,20260714
paul15,PHATE,87,50,15,0.01346666667,1000,20260714
paul15,PHATE,88,50,15,0.01313333333,1000,20260714
paul15,PHATE,89,50,15,0.0134,1000,20260714
paul15,PHATE,90,50,15,0.015,1000,20260714
paul15,PHATE,91,50,15,0.0146,1000,20260714
paul15,PHATE,92,50,15,0.01546666667,1000,20260714
paul15,PHATE,93,50,15,0.01493333333,1000,20260714
paul15,PHATE,94,50,15,0.0148,1000,20260714
paul15,PHATE,95,50,15,0.0138,1000,20260714
paul15,PHATE,96,50,15,0.01353333333,1000,20260714
paul15,PHATE,97,50,15,0.0164,1000,20260714
paul15,PHATE,98,50,15,0.01646666667,1000,20260714
paul15,PHATE,99,50,15,0.0154,1000,20260714
paul15,t-SNE,0,50,15,0.01406666667,1000,20260714
paul15,t-SNE,1,50,15,0.0146,1000,20260714
paul15,t-SNE,2,50,15,0.0134,1000,20260714
paul15,t-SNE,3,50,15,0.01493333333,1000,20260714
paul15,t-SNE,4,50,15,0.01513333333,1000,20260714
paul15,t-SNE,5,50,15,0.017,1000,20260714
paul15,t-SNE,6,50,15,0.01713333333,1000,20260714
paul15,t-SNE,7,50,15,0.0164,1000,20260714
paul15,t-SNE,8,50,15,0.01446666667,1000,20260714
paul15,t-SNE,9,50,15,0.01533333333,1000,20260714
paul15,t-SNE,10,50,15,0.01486666667,1000,20260714
paul15,t-SNE,11,50,15,0.0152,1000,20260714
paul15,t-SNE,12,50,15,0.0144,1000,20260714
paul15,t-SNE,13,50,15,0.01446666667,1000,20260714
paul15,t-SNE,14,50,15,0.01346666667,1000,20260714
paul15,t-SNE,15,50,15,0.01606666667,1000,20260714
paul15,t-SNE,16,50,15,0.0148,1000,20260714
paul15,t-SNE,17,50,15,0.0156,1000,20260714
paul15,t-SNE,18,50,15,0.01353333333,1000,20260714
paul15,t-SNE,19,50,15,0.01566666667,1000,20260714
paul15,t-SNE,20,50,15,0.01526666667,1000,20260714
paul15,t-SNE,21,50,15,0.01486666667,1000,20260714
paul15,t-SNE,22,50,15,0.015,1000,20260714
paul15,t-SNE,23,50,15,0.01306666667,1000,20260714
paul15,t-SNE,24,50,15,0.01446666667,1000,20260714
paul15,t-SNE,25,50,15,0.013,1000,20260714
paul15,t-SNE,26,50,15,0.0154,1000,20260714
paul15,t-SNE,27,50,15,0.01346666667,1000,20260714
paul15,t-SNE,28,50,15,0.01426666667,1000,20260714
paul15,t-SNE,29,50,15,0.0158,1000,20260714
paul15,t-SNE,30,50,15,0.015,1000,20260714
paul15,t-SNE,31,50,15,0.0158,1000,20260714
paul15,t-SNE,32,50,15,0.0166,1000,20260714
paul15,t-SNE,33,50,15,0.01586666667,1000,20260714
paul15,t-SNE,34,50,15,0.01473333333,1000,20260714
paul15,t-SNE,35,50,15,0.0164,1000,20260714
paul15,t-SNE,36,50,15,0.0142,1000,20260714
paul15,t-SNE,37,50,15,0.01666666667,1000,20260714
paul15,t-SNE,38,50,15,0.01413333333,1000,20260714
paul15,t-SNE,39,50,15,0.0148,1000,20260714
paul15,t-SNE,40,50,15,0.015,1000,20260714
paul15,t-SNE,41,50,15,0.01666666667,1000,20260714
paul15,t-SNE,42,50,15,0.01553333333,1000,20260714
paul15,t-SNE,43,50,15,0.01566666667,1000,20260714
paul15,t-SNE,44,50,15,0.01506666667,1000,20260714
paul15,t-SNE,45,50,15,0.0164,1000,20260714
paul15,t-SNE,46,50,15,0.01506666667,1000,20260714
paul15,t-SNE,47,50,15,0.01553333333,1000,20260714
paul15,t-SNE,48,50,15,0.0156,1000,20260714
paul15,t-SNE,49,50,15,0.01326666667,1000,20260714
paul15,t-SNE,50,50,15,0.01453333333,1000,20260714
paul15,t-SNE,51,50,15,0.01633333333,1000,20260714
paul15,t-SNE,52,50,15,0.01386666667,1000,20260714
paul15,t-SNE,53,50,15,0.01573333333,1000,20260714
paul15,t-SNE,54,50,15,0.0142,1000,20260714
paul15,t-SNE,55,50,15,0.01473333333,1000,20260714
paul15,t-SNE,56,50,15,0.0148,1000,20260714
paul15,t-SNE,57,50,15,0.01673333333,1000,20260714
paul15,t-SNE,58,50,15,0.01413333333,1000,20260714
paul15,t-SNE,59,50,15,0.01573333333,1000,20260714
paul15,t-SNE,60,50,15,0.0174,1000,20260714
paul15,t-SNE,61,50,15,0.014,1000,20260714
paul15,t-SNE,62,50,15,0.01746666667,1000,20260714
paul15,t-SNE,63,50,15,0.01406666667,1000,20260714
paul15,t-SNE,64,50,15,0.01433333333,1000,20260714
paul15,t-SNE,65,50,15,0.0142,1000,20260714
paul15,t-SNE,66,50,15,0.01333333333,1000,20260714
paul15,t-SNE,67,50,15,0.01513333333,1000,20260714
paul15,t-SNE,68,50,15,0.01466666667,1000,20260714
paul15,t-SNE,69,50,15,0.0152,1000,20260714
paul15,t-SNE,70,50,15,0.01593333333,1000,20260714
paul15,t-SNE,71,50,15,0.01493333333,1000,20260714
paul15,t-SNE,72,50,15,0.01706666667,1000,20260714
paul15,t-SNE,73,50,15,0.01426666667,1000,20260714
paul15,t-SNE,74,50,15,0.01713333333,1000,20260714
paul15,t-SNE,75,50,15,0.0146,1000,20260714
paul15,t-SNE,76,50,15,0.01273333333,1000,20260714
paul15,t-SNE,77,50,15,0.0152,1000,20260714
paul15,t-SNE,78,50,15,0.01393333333,1000,20260714
paul15,t-SNE,79,50,15,0.01306666667,1000,20260714
paul15,t-SNE,80,50,15,0.01553333333,1000,20260714
paul15,t-SNE,81,50,15,0.0156,1000,20260714
paul15,t-SNE,82,50,15,0.01413333333,1000,20260714
paul15,t-SNE,83,50,15,0.01633333333,1000,20260714
paul15,t-SNE,84,50,15,0.01593333333,1000,20260714
paul15,t-SNE,85,50,15,0.01526666667,1000,20260714
paul15,t-SNE,86,50,15,0.01553333333,1000,20260714
paul15,t-SNE,87,50,15,0.01566666667,1000,20260714
paul15,t-SNE,88,50,15,0.01413333333,1000,20260714
paul15,t-SNE,89,50,15,0.01493333333,1000,20260714
paul15,t-SNE,90,50,15,0.01453333333,1000,20260714
paul15,t-SNE,91,50,15,0.01513333333,1000,20260714
paul15,t-SNE,92,50,15,0.01386666667,1000,20260714
paul15,t-SNE,93,50,15,0.015,1000,20260714
paul15,t-SNE,94,50,15,0.0136,1000,20260714
paul15,t-SNE,95,50,15,0.0166,1000,20260714
paul15,t-SNE,96,50,15,0.01633333333,1000,20260714
paul15,t-SNE,97,50,15,0.0148,1000,20260714
paul15,t-SNE,98,50,15,0.0144,1000,20260714
paul15,t-SNE,99,50,15,0.012,1000,20260714
paul15,PaCMAP,0,50,15,0.01526666667,1000,20260714
paul15,PaCMAP,1,50,15,0.01446666667,1000,20260714
paul15,PaCMAP,2,50,15,0.01446666667,1000,20260714
paul15,PaCMAP,3,50,15,0.016,1000,20260714
paul15,PaCMAP,4,50,15,0.01586666667,1000,20260714
paul15,PaCMAP,5,50,15,0.01293333333,1000,20260714
paul15,PaCMAP,6,50,15,0.0164,1000,20260714
paul15,PaCMAP,7,50,15,0.01526666667,1000,20260714
paul15,PaCMAP,8,50,15,0.01433333333,1000,20260714
paul15,PaCMAP,9,50,15,0.01713333333,1000,20260714
paul15,PaCMAP,10,50,15,0.0166,1000,20260714
paul15,PaCMAP,11,50,15,0.01213333333,1000,20260714
paul15,PaCMAP,12,50,15,0.0154,1000,20260714
paul15,PaCMAP,13,50,15,0.01526666667,1000,20260714
paul15,PaCMAP,14,50,15,0.01493333333,1000,20260714
paul15,PaCMAP,15,50,15,0.01426666667,1000,20260714
paul15,PaCMAP,16,50,15,0.0144,1000,20260714
paul15,PaCMAP,17,50,15,0.01573333333,1000,20260714
paul15,PaCMAP,18,50,15,0.01386666667,1000,20260714
paul15,PaCMAP,19,50,15,0.014,1000,20260714
paul15,PaCMAP,20,50,15,0.0138,1000,20260714
paul15,PaCMAP,21,50,15,0.01486666667,1000,20260714
paul15,PaCMAP,22,50,15,0.0148,1000,20260714
paul15,PaCMAP,23,50,15,0.0132,1000,20260714
paul15,PaCMAP,24,50,15,0.01533333333,1000,20260714
paul15,PaCMAP,25,50,15,0.014,1000,20260714
paul15,PaCMAP,26,50,15,0.01646666667,1000,20260714
paul15,PaCMAP,27,50,15,0.0158,1000,20260714
paul15,PaCMAP,28,50,15,0.01693333333,1000,20260714
paul15,PaCMAP,29,50,15,0.01533333333,1000,20260714
paul15,PaCMAP,30,50,15,0.01506666667,1000,20260714
paul15,PaCMAP,31,50,15,0.01626666667,1000,20260714
paul15,PaCMAP,32,50,15,0.01493333333,1000,20260714
paul15,PaCMAP,33,50,15,0.01546666667,1000,20260714
paul15,PaCMAP,34,50,15,0.01406666667,1000,20260714
paul15,PaCMAP,35,50,15,0.01286666667,1000,20260714
paul15,PaCMAP,36,50,15,0.01593333333,1000,20260714
paul15,PaCMAP,37,50,15,0.0156,1000,20260714
paul15,PaCMAP,38,50,15,0.01413333333,1000,20260714
paul15,PaCMAP,39,50,15,0.0136,1000,20260714
paul15,PaCMAP,40,50,15,0.01526666667,1000,20260714
paul15,PaCMAP,41,50,15,0.01753333333,1000,20260714
paul15,PaCMAP,42,50,15,0.01606666667,1000,20260714
paul15,PaCMAP,43,50,15,0.01713333333,1000,20260714
paul15,PaCMAP,44,50,15,0.01233333333,1000,20260714
paul15,PaCMAP,45,50,15,0.01706666667,1000,20260714
paul15,PaCMAP,46,50,15,0.01266666667,1000,20260714
paul15,PaCMAP,47,50,15,0.01513333333,1000,20260714
paul15,PaCMAP,48,50,15,0.01333333333,1000,20260714
paul15,PaCMAP,49,50,15,0.01566666667,1000,20260714
paul15,PaCMAP,50,50,15,0.0156,1000,20260714
paul15,PaCMAP,51,50,15,0.0134,1000,20260714
paul15,PaCMAP,52,50,15,0.01446666667,1000,20260714
paul15,PaCMAP,53,50,15,0.01473333333,1000,20260714
paul15,PaCMAP,54,50,15,0.0126,1000,20260714
paul15,PaCMAP,55,50,15,0.01473333333,1000,20260714
paul15,PaCMAP,56,50,15,0.01466666667,1000,20260714
paul15,PaCMAP,57,50,15,0.016,1000,20260714
paul15,PaCMAP,58,50,15,0.01486666667,1000,20260714
paul15,PaCMAP,59,50,15,0.0148,1000,20260714
paul15,PaCMAP,60,50,15,0.01453333333,1000,20260714
paul15,PaCMAP,61,50,15,0.0152,1000,20260714
paul15,PaCMAP,62,50,15,0.0148,1000,20260714
paul15,PaCMAP,63,50,15,0.01493333333,1000,20260714
paul15,PaCMAP,64,50,15,0.01633333333,1000,20260714
paul15,PaCMAP,65,50,15,0.01373333333,1000,20260714
paul15,PaCMAP,66,50,15,0.0154,1000,20260714
paul15,PaCMAP,67,50,15,0.01553333333,1000,20260714
paul15,PaCMAP,68,50,15,0.01566666667,1000,20260714
paul15,PaCMAP,69,50,15,0.01653333333,1000,20260714
paul15,PaCMAP,70,50,15,0.0138,1000,20260714
paul15,PaCMAP,71,50,15,0.01466666667,1000,20260714
paul15,PaCMAP,72,50,15,0.01533333333,1000,20260714
paul15,PaCMAP,73,50,15,0.0144,1000,20260714
paul15,PaCMAP,74,50,15,0.01806666667,1000,20260714
paul15,PaCMAP,75,50,15,0.01593333333,1000,20260714
paul15,PaCMAP,76,50,15,0.01526666667,1000,20260714
paul15,PaCMAP,77,50,15,0.0162,1000,20260714
paul15,PaCMAP,78,50,15,0.016,1000,20260714
paul15,PaCMAP,79,50,15,0.01453333333,1000,20260714
paul15,PaCMAP,80,50,15,0.0148,1000,20260714
paul15,PaCMAP,81,50,15,0.0138,1000,20260714
paul15,PaCMAP,82,50,15,0.01606666667,1000,20260714
paul15,PaCMAP,83,50,15,0.0152,1000,20260714
paul15,PaCMAP,84,50,15,0.01466666667,1000,20260714
paul15,PaCMAP,85,50,15,0.01546666667,1000,20260714
paul15,PaCMAP,86,50,15,0.01633333333,1000,20260714
paul15,PaCMAP,87,50,15,0.01586666667,1000,20260714
paul15,PaCMAP,88,50,15,0.0146,1000,20260714
paul15,PaCMAP,89,50,15,0.01546666667,1000,20260714
paul15,PaCMAP,90,50,15,0.01306666667,1000,20260714
paul15,PaCMAP,91,50,15,0.01533333333,1000,20260714
paul15,PaCMAP,92,50,15,0.01446666667,1000,20260714
paul15,PaCMAP,93,50,15,0.01493333333,1000,20260714
paul15,PaCMAP,94,50,15,0.01486666667,1000,20260714
paul15,PaCMAP,95,50,15,0.01406666667,1000,20260714
paul15,PaCMAP,96,50,15,0.01493333333,1000,20260714
paul15,PaCMAP,97,50,15,0.01746666667,1000,20260714
paul15,PaCMAP,98,50,15,0.01526666667,1000,20260714
paul15,PaCMAP,99,50,15,0.01333333333,1000,20260714
heart_cell_atlas_subsampled,PCA,0,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,PCA,1,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,PCA,2,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,PCA,3,50,15,0.0164,1000,20260714
heart_cell_atlas_subsampled,PCA,4,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,PCA,5,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,PCA,6,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,PCA,7,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,PCA,8,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,PCA,9,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,PCA,10,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,PCA,11,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,PCA,12,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,PCA,13,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,PCA,14,50,15,0.016,1000,20260714
heart_cell_atlas_subsampled,PCA,15,50,15,0.01286666667,1000,20260714
heart_cell_atlas_subsampled,PCA,16,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,PCA,17,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,PCA,18,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,PCA,19,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,PCA,20,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,PCA,21,50,15,0.01626666667,1000,20260714
heart_cell_atlas_subsampled,PCA,22,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,PCA,23,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,PCA,24,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,PCA,25,50,15,0.01293333333,1000,20260714
heart_cell_atlas_subsampled,PCA,26,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,PCA,27,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,PCA,28,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,PCA,29,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,PCA,30,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,PCA,31,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,PCA,32,50,15,0.01273333333,1000,20260714
heart_cell_atlas_subsampled,PCA,33,50,15,0.01733333333,1000,20260714
heart_cell_atlas_subsampled,PCA,34,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,PCA,35,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,PCA,36,50,15,0.01466666667,1000,20260714
heart_cell_atlas_subsampled,PCA,37,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,PCA,38,50,15,0.01366666667,1000,20260714
heart_cell_atlas_subsampled,PCA,39,50,15,0.01713333333,1000,20260714
heart_cell_atlas_subsampled,PCA,40,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,PCA,41,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,PCA,42,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,PCA,43,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,PCA,44,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,PCA,45,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,PCA,46,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,PCA,47,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,PCA,48,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,PCA,49,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,PCA,50,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,PCA,51,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,PCA,52,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,PCA,53,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,PCA,54,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,PCA,55,50,15,0.0144,1000,20260714
heart_cell_atlas_subsampled,PCA,56,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,PCA,57,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,PCA,58,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,PCA,59,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,PCA,60,50,15,0.0166,1000,20260714
heart_cell_atlas_subsampled,PCA,61,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,PCA,62,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,PCA,63,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,PCA,64,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,PCA,65,50,15,0.01693333333,1000,20260714
heart_cell_atlas_subsampled,PCA,66,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,PCA,67,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,PCA,68,50,15,0.01393333333,1000,20260714
heart_cell_atlas_subsampled,PCA,69,50,15,0.01613333333,1000,20260714
heart_cell_atlas_subsampled,PCA,70,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,PCA,71,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,PCA,72,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,PCA,73,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,PCA,74,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,PCA,75,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,PCA,76,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,PCA,77,50,15,0.014,1000,20260714
heart_cell_atlas_subsampled,PCA,78,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,PCA,79,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,PCA,80,50,15,0.01733333333,1000,20260714
heart_cell_atlas_subsampled,PCA,81,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,PCA,82,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,PCA,83,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,PCA,84,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,PCA,85,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,PCA,86,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,PCA,87,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,PCA,88,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,PCA,89,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,PCA,90,50,15,0.01613333333,1000,20260714
heart_cell_atlas_subsampled,PCA,91,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,PCA,92,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,PCA,93,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,PCA,94,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,PCA,95,50,15,0.01733333333,1000,20260714
heart_cell_atlas_subsampled,PCA,96,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,PCA,97,50,15,0.01573333333,1000,20260714
heart_cell_atlas_subsampled,PCA,98,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,PCA,99,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,0,50,15,0.01346666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,1,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,2,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,3,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,4,50,15,0.0164,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,5,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,6,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,7,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,8,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,9,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,10,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,11,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,12,50,15,0.01573333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,13,50,15,0.0132,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,14,50,15,0.01286666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,15,50,15,0.01686666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,16,50,15,0.01753333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,17,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,18,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,19,50,15,0.014,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,20,50,15,0.01353333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,21,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,22,50,15,0.0116,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,23,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,24,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,25,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,26,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,27,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,28,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,29,50,15,0.013,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,30,50,15,0.01573333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,31,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,32,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,33,50,15,0.01293333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,34,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,35,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,36,50,15,0.01353333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,37,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,38,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,39,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,40,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,41,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,42,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,43,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,44,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,45,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,46,50,15,0.01693333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,47,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,48,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,49,50,15,0.01466666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,50,50,15,0.01273333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,51,50,15,0.01293333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,52,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,53,50,15,0.01606666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,54,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,55,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,56,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,57,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,58,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,59,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,60,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,61,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,62,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,63,50,15,0.01326666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,64,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,65,50,15,0.01466666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,66,50,15,0.01713333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,67,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,68,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,69,50,15,0.01466666667,1000,20260714
