dataset_id,cell_id,method,family,seed,x,y,label,batch_or_donor,n_cells,source
paul15,W31811,t-SNE,relational,0,11.291347,22.067093,17Neu,,2730,empirical_embedding_coordinates
paul15,W31812,t-SNE,relational,0,27.503252,13.130718,13Baso,,2730,empirical_embedding_coordinates
paul15,W31813,t-SNE,relational,0,36.80683,-5.5677743,14Mo,,2730,empirical_embedding_coordinates
paul15,W31814,t-SNE,relational,0,-36.73798,2.818764,2Ery,,2730,empirical_embedding_coordinates
paul15,W31815,t-SNE,relational,0,34.742672,-30.805061,11DC,,2730,empirical_embedding_coordinates
paul15,W31816,t-SNE,relational,0,24.91244,4.2491555,13Baso,,2730,empirical_embedding_coordinates
paul15,W31817,t-SNE,relational,0,35.482788,-4.9525285,13Baso,,2730,empirical_embedding_coordinates
paul15,W31818,t-SNE,relational,0,-53.800835,-4.9421625,2Ery,,2730,empirical_embedding_coordinates
paul15,W31819,t-SNE,relational,0,-57.914932,-2.6328607,2Ery,,2730,empirical_embedding_coordinates
paul15,W31820,t-SNE,relational,0,34.13218,33.569656,16Neu,,2730,empirical_embedding_coordinates
paul15,W31821,t-SNE,relational,0,22.004358,11.377142,14Mo,,2730,empirical_embedding_coordinates
paul15,W31822,t-SNE,relational,0,12.473493,5.3494134,10GMP,,2730,empirical_embedding_coordinates
paul15,W31823,t-SNE,relational,0,34.051647,33.99041,16Neu,,2730,empirical_embedding_coordinates
paul15,W31824,t-SNE,relational,0,53.01172,10.083181,13Baso,,2730,empirical_embedding_coordinates
paul15,W31825,t-SNE,relational,0,23.015598,-2.133959,10GMP,,2730,empirical_embedding_coordinates
paul15,W31826,t-SNE,relational,0,32.82089,28.255375,16Neu,,2730,empirical_embedding_coordinates
paul15,W31827,t-SNE,relational,0,-22.399126,6.94258,2Ery,,2730,empirical_embedding_coordinates
paul15,W31828,t-SNE,relational,0,43.54404,-5.77325,14Mo,,2730,empirical_embedding_coordinates
paul15,W31829,t-SNE,relational,0,0.21491434,13.870186,12Baso,,2730,empirical_embedding_coordinates
paul15,W31830,t-SNE,relational,0,18.977894,-7.557598,9GMP,,2730,empirical_embedding_coordinates
paul15,W31831,t-SNE,relational,0,-46.31412,-6.9332485,2Ery,,2730,empirical_embedding_coordinates
paul15,W31832,t-SNE,relational,0,-58.179,-19.30576,2Ery,,2730,empirical_embedding_coordinates
paul15,W31834,t-SNE,relational,0,-38.71541,3.093937,2Ery,,2730,empirical_embedding_coordinates
paul15,W31835,t-SNE,relational,0,-27.204266,0.942739,6Ery,,2730,empirical_embedding_coordinates
paul15,W31836,t-SNE,relational,0,54.539486,-10.009877,13Baso,,2730,empirical_embedding_coordinates
paul15,W31837,t-SNE,relational,0,18.591824,10.599692,14Mo,,2730,empirical_embedding_coordinates
paul15,W31838,t-SNE,relational,0,-48.724407,-3.0842812,2Ery,,2730,empirical_embedding_coordinates
paul15,W31839,t-SNE,relational,0,-47.901703,-7.71968,5Ery,,2730,empirical_embedding_coordinates
paul15,W31840,t-SNE,relational,0,41.787357,38.298065,16Neu,,2730,empirical_embedding_coordinates
paul15,W31841,t-SNE,relational,0,-15.742643,9.682992,6Ery,,2730,empirical_embedding_coordinates
paul15,W31842,t-SNE,relational,0,17.57547,11.183684,13Baso,,2730,empirical_embedding_coordinates
paul15,W31845,t-SNE,relational,0,40.304317,-8.643236,14Mo,,2730,empirical_embedding_coordinates
paul15,W31846,t-SNE,relational,0,-29.366726,1.8274292,5Ery,,2730,empirical_embedding_coordinates
paul15,W31847,t-SNE,relational,0,-35.80276,2.8443308,5Ery,,2730,empirical_embedding_coordinates
paul15,W31849,t-SNE,relational,0,-61.111835,-7.1717606,2Ery,,2730,empirical_embedding_coordinates
paul15,W31850,t-SNE,relational,0,-33.922607,-13.945101,4Ery,,2730,empirical_embedding_coordinates
paul15,W31851,t-SNE,relational,0,-52.95017,2.5286078,2Ery,,2730,empirical_embedding_coordinates
paul15,W31854,t-SNE,relational,0,14.625168,7.021528,10GMP,,2730,empirical_embedding_coordinates
paul15,W31855,t-SNE,relational,0,-32.267357,-2.2598634,5Ery,,2730,empirical_embedding_coordinates
paul15,W31856,t-SNE,relational,0,21.012726,13.634767,13Baso,,2730,empirical_embedding_coordinates
paul15,W31857,t-SNE,relational,0,42.005424,5.586964,13Baso,,2730,empirical_embedding_coordinates
paul15,W31858,t-SNE,relational,0,-48.57655,-6.6631894,2Ery,,2730,empirical_embedding_coordinates
paul15,W31859,t-SNE,relational,0,5.7006664,11.5998955,12Baso,,2730,empirical_embedding_coordinates
paul15,W31860,t-SNE,relational,0,11.784869,20.619682,12Baso,,2730,empirical_embedding_coordinates
paul15,W31861,t-SNE,relational,0,27.397108,29.906242,15Mo,,2730,empirical_embedding_coordinates
paul15,W31864,t-SNE,relational,0,44.77025,10.538784,13Baso,,2730,empirical_embedding_coordinates
paul15,W31865,t-SNE,relational,0,41.27324,-14.251173,13Baso,,2730,empirical_embedding_coordinates
paul15,W31866,t-SNE,relational,0,42.450584,-13.496087,13Baso,,2730,empirical_embedding_coordinates
paul15,W31868,t-SNE,relational,0,29.394926,-3.1012888,13Baso,,2730,empirical_embedding_coordinates
paul15,W31870,t-SNE,relational,0,25.375292,1.5346065,10GMP,,2730,empirical_embedding_coordinates
paul15,W31871,t-SNE,relational,0,33.886074,27.296892,14Mo,,2730,empirical_embedding_coordinates
paul15,W31872,t-SNE,relational,0,49.34528,-4.935942,13Baso,,2730,empirical_embedding_coordinates
paul15,W36865,t-SNE,relational,0,-7.1905246,16.77154,7MEP,,2730,empirical_embedding_coordinates
paul15,W36866,t-SNE,relational,0,33.174225,0.25256163,13Baso,,2730,empirical_embedding_coordinates
paul15,W36867,t-SNE,relational,0,-8.195369,17.789095,9GMP,,2730,empirical_embedding_coordinates
paul15,W36868,t-SNE,relational,0,51.12935,11.079288,14Mo,,2730,empirical_embedding_coordinates
paul15,W36869,t-SNE,relational,0,-61.380154,-16.932035,1Ery,,2730,empirical_embedding_coordinates
paul15,W36871,t-SNE,relational,0,-47.172623,-34.024864,3Ery,,2730,empirical_embedding_coordinates
paul15,W36873,t-SNE,relational,0,58.731323,4.4785085,13Baso,,2730,empirical_embedding_coordinates
paul15,W36874,t-SNE,relational,0,50.265465,-11.703251,13Baso,,2730,empirical_embedding_coordinates
paul15,W36875,t-SNE,relational,0,49.82278,34.055386,15Mo,,2730,empirical_embedding_coordinates
paul15,W36876,t-SNE,relational,0,-21.289293,-20.61272,2Ery,,2730,empirical_embedding_coordinates
paul15,W36877,t-SNE,relational,0,41.16601,13.580426,13Baso,,2730,empirical_embedding_coordinates
paul15,W36878,t-SNE,relational,0,-47.085526,-17.91729,5Ery,,2730,empirical_embedding_coordinates
paul15,W36879,t-SNE,relational,0,52.57107,2.0375876,14Mo,,2730,empirical_embedding_coordinates
paul15,W36881,t-SNE,relational,0,-49.517197,-20.055834,3Ery,,2730,empirical_embedding_coordinates
paul15,W36882,t-SNE,relational,0,-21.666851,1.3593729,6Ery,,2730,empirical_embedding_coordinates
paul15,W36883,t-SNE,relational,0,-50.198044,-16.550793,2Ery,,2730,empirical_embedding_coordinates
paul15,W36884,t-SNE,relational,0,9.660681,-17.633266,19Lymph,,2730,empirical_embedding_coordinates
paul15,W36885,t-SNE,relational,0,37.07834,20.82641,15Mo,,2730,empirical_embedding_coordinates
paul15,W36886,t-SNE,relational,0,15.520083,13.641337,12Baso,,2730,empirical_embedding_coordinates
paul15,W36887,t-SNE,relational,0,-12.112164,20.10101,7MEP,,2730,empirical_embedding_coordinates
paul15,W36889,t-SNE,relational,0,-60.494423,-16.306536,2Ery,,2730,empirical_embedding_coordinates
paul15,W36890,t-SNE,relational,0,-4.8079333,-7.6343403,8Mk,,2730,empirical_embedding_coordinates
paul15,W36891,t-SNE,relational,0,54.52095,0.6057093,14Mo,,2730,empirical_embedding_coordinates
paul15,W36892,t-SNE,relational,0,54.194492,1.8610299,14Mo,,2730,empirical_embedding_coordinates
paul15,W36893,t-SNE,relational,0,6.445428,4.4749494,8Mk,,2730,empirical_embedding_coordinates
paul15,W36894,t-SNE,relational,0,-36.223568,-10.733138,5Ery,,2730,empirical_embedding_coordinates
paul15,W36895,t-SNE,relational,0,27.22298,17.40179,14Mo,,2730,empirical_embedding_coordinates
paul15,W36897,t-SNE,relational,0,-56.003494,-13.52223,2Ery,,2730,empirical_embedding_coordinates
paul15,W36898,t-SNE,relational,0,-40.58064,-31.005032,3Ery,,2730,empirical_embedding_coordinates
paul15,W36899,t-SNE,relational,0,28.548819,5.120691,9GMP,,2730,empirical_embedding_coordinates
paul15,W36900,t-SNE,relational,0,-37.16866,-5.166801,5Ery,,2730,empirical_embedding_coordinates
paul15,W36901,t-SNE,relational,0,-59.997665,-30.227634,3Ery,,2730,empirical_embedding_coordinates
paul15,W36902,t-SNE,relational,0,-38.23776,-14.178766,5Ery,,2730,empirical_embedding_coordinates
paul15,W36903,t-SNE,relational,0,46.016186,0.45739025,14Mo,,2730,empirical_embedding_coordinates
paul15,W36905,t-SNE,relational,0,-50.392525,-16.706305,2Ery,,2730,empirical_embedding_coordinates
paul15,W36906,t-SNE,relational,0,-49.78728,-19.597565,2Ery,,2730,empirical_embedding_coordinates
paul15,W36907,t-SNE,relational,0,35.55126,17.589827,14Mo,,2730,empirical_embedding_coordinates
paul15,W36908,t-SNE,relational,0,41.482388,33.307755,16Neu,,2730,empirical_embedding_coordinates
paul15,W36909,t-SNE,relational,0,-0.8409143,0.022528756,9GMP,,2730,empirical_embedding_coordinates
paul15,W36910,t-SNE,relational,0,49.014206,34.823105,16Neu,,2730,empirical_embedding_coordinates
paul15,W36911,t-SNE,relational,0,50.14955,33.73721,15Mo,,2730,empirical_embedding_coordinates
paul15,W36912,t-SNE,relational,0,27.470387,-8.776665,10GMP,,2730,empirical_embedding_coordinates
paul15,W36913,t-SNE,relational,0,-48.39412,-19.164255,3Ery,,2730,empirical_embedding_coordinates
paul15,W36914,t-SNE,relational,0,44.105232,3.6175857,14Mo,,2730,empirical_embedding_coordinates
paul15,W36915,t-SNE,relational,0,-9.9501705,-8.656525,8Mk,,2730,empirical_embedding_coordinates
paul15,W36916,t-SNE,relational,0,26.063072,14.797039,14Mo,,2730,empirical_embedding_coordinates
paul15,W36917,t-SNE,relational,0,48.579586,-2.502488,15Mo,,2730,empirical_embedding_coordinates
paul15,W36918,t-SNE,relational,0,34.28873,21.718418,16Neu,,2730,empirical_embedding_coordinates
paul15,W36919,t-SNE,relational,0,-35.939854,-4.558959,5Ery,,2730,empirical_embedding_coordinates
paul15,W36920,t-SNE,relational,0,41.2078,8.200782,14Mo,,2730,empirical_embedding_coordinates
paul15,W36921,t-SNE,relational,0,28.912197,31.480265,16Neu,,2730,empirical_embedding_coordinates
paul15,W36922,t-SNE,relational,0,-34.307346,-2.70865,4Ery,,2730,empirical_embedding_coordinates
paul15,W36923,t-SNE,relational,0,-58.744003,-14.510272,2Ery,,2730,empirical_embedding_coordinates
paul15,W36924,t-SNE,relational,0,52.370872,-10.705732,13Baso,,2730,empirical_embedding_coordinates
paul15,W36925,t-SNE,relational,0,57.848793,6.8165503,14Mo,,2730,empirical_embedding_coordinates
paul15,W36926,t-SNE,relational,0,29.166485,2.4425185,13Baso,,2730,empirical_embedding_coordinates
paul15,W36927,t-SNE,relational,0,-22.82718,-6.998332,5Ery,,2730,empirical_embedding_coordinates
paul15,W36928,t-SNE,relational,0,33.12416,9.704127,13Baso,,2730,empirical_embedding_coordinates
paul15,W36929,t-SNE,relational,0,-12.705202,20.416162,7MEP,,2730,empirical_embedding_coordinates
paul15,W36930,t-SNE,relational,0,37.512184,31.539139,15Mo,,2730,empirical_embedding_coordinates
paul15,W36931,t-SNE,relational,0,-18.850708,2.5400572,6Ery,,2730,empirical_embedding_coordinates
paul15,W36932,t-SNE,relational,0,40.079422,31.500988,16Neu,,2730,empirical_embedding_coordinates
paul15,W36933,t-SNE,relational,0,45.212395,26.424473,15Mo,,2730,empirical_embedding_coordinates
paul15,W36934,t-SNE,relational,0,13.528723,19.547771,12Baso,,2730,empirical_embedding_coordinates
paul15,W36935,t-SNE,relational,0,-6.777151,1.2467061,6Ery,,2730,empirical_embedding_coordinates
paul15,W36936,t-SNE,relational,0,51.796783,-12.526924,13Baso,,2730,empirical_embedding_coordinates
paul15,W36939,t-SNE,relational,0,35.95106,18.655115,14Mo,,2730,empirical_embedding_coordinates
paul15,W36940,t-SNE,relational,0,36.316357,33.46144,16Neu,,2730,empirical_embedding_coordinates
paul15,W36941,t-SNE,relational,0,45.650803,2.744175,14Mo,,2730,empirical_embedding_coordinates
paul15,W36942,t-SNE,relational,0,43.24047,-2.0892193,14Mo,,2730,empirical_embedding_coordinates
paul15,W36943,t-SNE,relational,0,-51.47053,-0.5109012,2Ery,,2730,empirical_embedding_coordinates
paul15,W36944,t-SNE,relational,0,-15.695908,-1.4547164,6Ery,,2730,empirical_embedding_coordinates
paul15,W36945,t-SNE,relational,0,-9.763664,11.990718,6Ery,,2730,empirical_embedding_coordinates
paul15,W36946,t-SNE,relational,0,31.848152,-11.821981,13Baso,,2730,empirical_embedding_coordinates
paul15,W36947,t-SNE,relational,0,44.218594,1.0624915,14Mo,,2730,empirical_embedding_coordinates
paul15,W36948,t-SNE,relational,0,41.94656,35.39045,16Neu,,2730,empirical_embedding_coordinates
paul15,W36949,t-SNE,relational,0,-53.22894,-20.618723,2Ery,,2730,empirical_embedding_coordinates
paul15,W36950,t-SNE,relational,0,-58.59505,-13.670832,2Ery,,2730,empirical_embedding_coordinates
paul15,W36951,t-SNE,relational,0,-38.37422,-9.090001,5Ery,,2730,empirical_embedding_coordinates
paul15,W36952,t-SNE,relational,0,-42.859806,-11.169728,2Ery,,2730,empirical_embedding_coordinates
paul15,W36953,t-SNE,relational,0,-35.065044,-6.6307073,5Ery,,2730,empirical_embedding_coordinates
paul15,W36954,t-SNE,relational,0,-57.7304,-10.761202,1Ery,,2730,empirical_embedding_coordinates
paul15,W36955,t-SNE,relational,0,26.128681,-8.448448,13Baso,,2730,empirical_embedding_coordinates
paul15,W36956,t-SNE,relational,0,40.35658,2.4272866,14Mo,,2730,empirical_embedding_coordinates
paul15,W36957,t-SNE,relational,0,44.220028,3.5921435,14Mo,,2730,empirical_embedding_coordinates
paul15,W36958,t-SNE,relational,0,41.351097,34.222126,16Neu,,2730,empirical_embedding_coordinates
paul15,W36959,t-SNE,relational,0,-59.08217,-11.219901,1Ery,,2730,empirical_embedding_coordinates
paul15,W36960,t-SNE,relational,0,-38.130245,-30.405191,6Ery,,2730,empirical_embedding_coordinates
paul15,W36961,t-SNE,relational,0,37.608223,17.563778,14Mo,,2730,empirical_embedding_coordinates
paul15,W36962,t-SNE,relational,0,50.69871,12.090267,14Mo,,2730,empirical_embedding_coordinates
paul15,W36963,t-SNE,relational,0,38.9907,17.823048,15Mo,,2730,empirical_embedding_coordinates
paul15,W36964,t-SNE,relational,0,59.885468,4.46205,13Baso,,2730,empirical_embedding_coordinates
paul15,W36966,t-SNE,relational,0,35.234646,20.581675,15Mo,,2730,empirical_embedding_coordinates
paul15,W36967,t-SNE,relational,0,-60.8363,-17.360172,1Ery,,2730,empirical_embedding_coordinates
paul15,W36969,t-SNE,relational,0,-3.6980276,-9.722237,8Mk,,2730,empirical_embedding_coordinates
paul15,W36970,t-SNE,relational,0,43.41851,32.584373,15Mo,,2730,empirical_embedding_coordinates
paul15,W36971,t-SNE,relational,0,51.687527,-2.1105204,14Mo,,2730,empirical_embedding_coordinates
paul15,W36972,t-SNE,relational,0,27.48622,3.7064128,10GMP,,2730,empirical_embedding_coordinates
paul15,W36973,t-SNE,relational,0,32.646183,10.762048,9GMP,,2730,empirical_embedding_coordinates
paul15,W36974,t-SNE,relational,0,-35.641426,-10.630621,4Ery,,2730,empirical_embedding_coordinates
paul15,W36975,t-SNE,relational,0,50.92884,12.565569,15Mo,,2730,empirical_embedding_coordinates
paul15,W36976,t-SNE,relational,0,-14.442076,15.792975,4Ery,,2730,empirical_embedding_coordinates
paul15,W36977,t-SNE,relational,0,34.145992,-30.704897,11DC,,2730,empirical_embedding_coordinates
paul15,W36978,t-SNE,relational,0,-58.32176,-13.59939,2Ery,,2730,empirical_embedding_coordinates
paul15,W36979,t-SNE,relational,0,40.81779,8.827867,14Mo,,2730,empirical_embedding_coordinates
paul15,W36980,t-SNE,relational,0,23.747042,9.0494375,14Mo,,2730,empirical_embedding_coordinates
paul15,W36981,t-SNE,relational,0,-5.2471123,-6.805623,8Mk,,2730,empirical_embedding_coordinates
paul15,W36982,t-SNE,relational,0,34.405476,11.539287,13Baso,,2730,empirical_embedding_coordinates
paul15,W36983,t-SNE,relational,0,-24.006845,-11.768257,6Ery,,2730,empirical_embedding_coordinates
paul15,W36984,t-SNE,relational,0,31.698248,2.2732346,13Baso,,2730,empirical_embedding_coordinates
paul15,W36985,t-SNE,relational,0,-37.41946,-7.331989,4Ery,,2730,empirical_embedding_coordinates
paul15,W36987,t-SNE,relational,0,21.797316,-6.4030075,13Baso,,2730,empirical_embedding_coordinates
paul15,W36990,t-SNE,relational,0,46.477737,1.904855,15Mo,,2730,empirical_embedding_coordinates
paul15,W36991,t-SNE,relational,0,29.146002,-5.781485,13Baso,,2730,empirical_embedding_coordinates
paul15,W36992,t-SNE,relational,0,-52.612038,-33.77133,4Ery,,2730,empirical_embedding_coordinates
paul15,W36993,t-SNE,relational,0,-59.587765,-3.8203695,2Ery,,2730,empirical_embedding_coordinates
paul15,W36994,t-SNE,relational,0,39.180977,34.330723,16Neu,,2730,empirical_embedding_coordinates
paul15,W36995,t-SNE,relational,0,-56.948204,0.65852535,2Ery,,2730,empirical_embedding_coordinates
paul15,W36996,t-SNE,relational,0,-27.726616,-2.3240511,5Ery,,2730,empirical_embedding_coordinates
paul15,W36997,t-SNE,relational,0,-56.72917,-12.112951,2Ery,,2730,empirical_embedding_coordinates
paul15,W36998,t-SNE,relational,0,-25.20445,-0.16884482,5Ery,,2730,empirical_embedding_coordinates
paul15,W36999,t-SNE,relational,0,26.066158,-10.718422,10GMP,,2730,empirical_embedding_coordinates
paul15,W37000,t-SNE,relational,0,56.557617,4.2687287,13Baso,,2730,empirical_embedding_coordinates
paul15,W37001,t-SNE,relational,0,33.83618,-4.4783583,13Baso,,2730,empirical_embedding_coordinates
paul15,W37003,t-SNE,relational,0,-2.9910753,-1.2948248,8Mk,,2730,empirical_embedding_coordinates
paul15,W37004,t-SNE,relational,0,37.842773,29.482975,16Neu,,2730,empirical_embedding_coordinates
paul15,W37005,t-SNE,relational,0,28.875605,-7.0641317,13Baso,,2730,empirical_embedding_coordinates
paul15,W37006,t-SNE,relational,0,-11.1184635,13.559003,7MEP,,2730,empirical_embedding_coordinates
paul15,W37008,t-SNE,relational,0,-44.084118,-7.751346,4Ery,,2730,empirical_embedding_coordinates
paul15,W37009,t-SNE,relational,0,36.15319,11.977789,13Baso,,2730,empirical_embedding_coordinates
paul15,W37010,t-SNE,relational,0,-8.155333,9.795384,6Ery,,2730,empirical_embedding_coordinates
paul15,W37011,t-SNE,relational,0,-45.77559,4.1038938,2Ery,,2730,empirical_embedding_coordinates
paul15,W37012,t-SNE,relational,0,15.7553005,9.908666,14Mo,,2730,empirical_embedding_coordinates
paul15,W37013,t-SNE,relational,0,39.181427,29.136684,16Neu,,2730,empirical_embedding_coordinates
paul15,W37014,t-SNE,relational,0,-63.956738,-15.680316,2Ery,,2730,empirical_embedding_coordinates
paul15,W37015,t-SNE,relational,0,35.856655,15.389795,13Baso,,2730,empirical_embedding_coordinates
paul15,W37016,t-SNE,relational,0,32.121227,22.26244,14Mo,,2730,empirical_embedding_coordinates
paul15,W37017,t-SNE,relational,0,-21.160154,-3.3952496,6Ery,,2730,empirical_embedding_coordinates
paul15,W37018,t-SNE,relational,0,-59.47875,-3.0852926,2Ery,,2730,empirical_embedding_coordinates
paul15,W37019,t-SNE,relational,0,-39.294453,-0.29032084,2Ery,,2730,empirical_embedding_coordinates
paul15,W37020,t-SNE,relational,0,-55.01578,-1.0939608,2Ery,,2730,empirical_embedding_coordinates
paul15,W37022,t-SNE,relational,0,-1.2901119,-5.736345,8Mk,,2730,empirical_embedding_coordinates
paul15,W37023,t-SNE,relational,0,-55.413563,-9.481731,2Ery,,2730,empirical_embedding_coordinates
paul15,W37024,t-SNE,relational,0,-49.13853,-20.781147,4Ery,,2730,empirical_embedding_coordinates
paul15,W37025,t-SNE,relational,0,38.377235,-5.3580565,14Mo,,2730,empirical_embedding_coordinates
paul15,W37026,t-SNE,relational,0,5.3345475,16.817343,17Neu,,2730,empirical_embedding_coordinates
paul15,W37027,t-SNE,relational,0,-24.159946,3.9927092,5Ery,,2730,empirical_embedding_coordinates
paul15,W37028,t-SNE,relational,0,44.497856,3.2897165,13Baso,,2730,empirical_embedding_coordinates
paul15,W37029,t-SNE,relational,0,-9.395652,16.589886,7MEP,,2730,empirical_embedding_coordinates
paul15,W37030,t-SNE,relational,0,-38.580944,-14.065272,3Ery,,2730,empirical_embedding_coordinates
paul15,W37031,t-SNE,relational,0,-42.530716,-12.799668,5Ery,,2730,empirical_embedding_coordinates
paul15,W37032,t-SNE,relational,0,47.1444,-9.816765,13Baso,,2730,empirical_embedding_coordinates
paul15,W37034,t-SNE,relational,0,-4.099832,-9.814336,8Mk,,2730,empirical_embedding_coordinates
paul15,W37035,t-SNE,relational,0,-9.306709,11.149917,6Ery,,2730,empirical_embedding_coordinates
paul15,W37036,t-SNE,relational,0,-35.48634,-3.272771,5Ery,,2730,empirical_embedding_coordinates
paul15,W37037,t-SNE,relational,0,-19.158424,-2.94662,5Ery,,2730,empirical_embedding_coordinates
paul15,W37038,t-SNE,relational,0,35.781063,-29.12673,11DC,,2730,empirical_embedding_coordinates
paul15,W37039,t-SNE,relational,0,-51.99044,-15.446883,5Ery,,2730,empirical_embedding_coordinates
paul15,W37040,t-SNE,relational,0,27.469967,22.506655,15Mo,,2730,empirical_embedding_coordinates
paul15,W37041,t-SNE,relational,0,-41.585068,-2.821342,2Ery,,2730,empirical_embedding_coordinates
paul15,W37042,t-SNE,relational,0,-50.580894,-11.583974,2Ery,,2730,empirical_embedding_coordinates
paul15,W37043,t-SNE,relational,0,37.772503,29.02273,15Mo,,2730,empirical_embedding_coordinates
paul15,W37044,t-SNE,relational,0,33.151142,25.35995,15Mo,,2730,empirical_embedding_coordinates
paul15,W37045,t-SNE,relational,0,43.75017,12.982761,13Baso,,2730,empirical_embedding_coordinates
paul15,W37046,t-SNE,relational,0,45.960545,0.21422975,14Mo,,2730,empirical_embedding_coordinates
paul15,W37047,t-SNE,relational,0,46.458538,1.2121431,14Mo,,2730,empirical_embedding_coordinates
paul15,W37048,t-SNE,relational,0,38.99372,-6.9590592,14Mo,,2730,empirical_embedding_coordinates
paul15,W37049,t-SNE,relational,0,-24.914064,-5.9234424,5Ery,,2730,empirical_embedding_coordinates
paul15,W37050,t-SNE,relational,0,-7.36514,8.492312,7MEP,,2730,empirical_embedding_coordinates
paul15,W37051,t-SNE,relational,0,-34.14721,-10.212056,3Ery,,2730,empirical_embedding_coordinates
paul15,W37052,t-SNE,relational,0,-45.561264,-14.825846,2Ery,,2730,empirical_embedding_coordinates
paul15,W37053,t-SNE,relational,0,-7.3391953,11.176861,7MEP,,2730,empirical_embedding_coordinates
paul15,W37054,t-SNE,relational,0,-60.702633,-0.22894244,1Ery,,2730,empirical_embedding_coordinates
paul15,W37055,t-SNE,relational,0,52.591557,-1.8222965,14Mo,,2730,empirical_embedding_coordinates
paul15,W37056,t-SNE,relational,0,-49.42605,-12.117905,2Ery,,2730,empirical_embedding_coordinates
paul15,W37057,t-SNE,relational,0,38.17089,22.757387,15Mo,,2730,empirical_embedding_coordinates
paul15,W37058,t-SNE,relational,0,47.426514,13.747302,13Baso,,2730,empirical_embedding_coordinates
paul15,W37059,t-SNE,relational,0,-33.273945,-8.496249,4Ery,,2730,empirical_embedding_coordinates
paul15,W37060,t-SNE,relational,0,53.75386,19.60716,13Baso,,2730,empirical_embedding_coordinates
paul15,W37061,t-SNE,relational,0,-26.476646,-3.87377,6Ery,,2730,empirical_embedding_coordinates
paul15,W37063,t-SNE,relational,0,31.291252,9.869898,9GMP,,2730,empirical_embedding_coordinates
paul15,W37065,t-SNE,relational,0,-51.466145,-26.453453,3Ery,,2730,empirical_embedding_coordinates
paul15,W37066,t-SNE,relational,0,-25.519741,-6.997275,6Ery,,2730,empirical_embedding_coordinates
paul15,W37067,t-SNE,relational,0,-59.586704,-3.842928,1Ery,,2730,empirical_embedding_coordinates
paul15,W37068,t-SNE,relational,0,-42.9201,-28.341784,4Ery,,2730,empirical_embedding_coordinates
paul15,W37069,t-SNE,relational,0,55.889637,3.954305,13Baso,,2730,empirical_embedding_coordinates
paul15,W37070,t-SNE,relational,0,32.698265,7.8064146,9GMP,,2730,empirical_embedding_coordinates
paul15,W37072,t-SNE,relational,0,-3.1555839,13.2377,7MEP,,2730,empirical_embedding_coordinates
paul15,W37073,t-SNE,relational,0,41.957546,-3.032532,14Mo,,2730,empirical_embedding_coordinates
paul15,W37074,t-SNE,relational,0,36.41416,13.262478,13Baso,,2730,empirical_embedding_coordinates
paul15,W37075,t-SNE,relational,0,50.52554,6.2686825,13Baso,,2730,empirical_embedding_coordinates
paul15,W37076,t-SNE,relational,0,6.616161,-18.54683,19Lymph,,2730,empirical_embedding_coordinates
paul15,W37077,t-SNE,relational,0,21.67894,-6.373499,10GMP,,2730,empirical_embedding_coordinates
paul15,W37078,t-SNE,relational,0,14.05004,15.048598,9GMP,,2730,empirical_embedding_coordinates
paul15,W37079,t-SNE,relational,0,-27.377178,-5.0627923,5Ery,,2730,empirical_embedding_coordinates
paul15,W37080,t-SNE,relational,0,39.866394,35.596367,16Neu,,2730,empirical_embedding_coordinates
paul15,W37081,t-SNE,relational,0,43.485176,-0.9291495,14Mo,,2730,empirical_embedding_coordinates
paul15,W37082,t-SNE,relational,0,37.183594,20.051077,15Mo,,2730,empirical_embedding_coordinates
paul15,W37083,t-SNE,relational,0,-53.100445,-9.918614,2Ery,,2730,empirical_embedding_coordinates
paul15,W37084,t-SNE,relational,0,-50.245293,-17.557962,3Ery,,2730,empirical_embedding_coordinates
paul15,W37085,t-SNE,relational,0,30.465025,12.957293,13Baso,,2730,empirical_embedding_coordinates
paul15,W37086,t-SNE,relational,0,-31.312096,-6.5713797,6Ery,,2730,empirical_embedding_coordinates
paul15,W37087,t-SNE,relational,0,-21.367432,-16.518717,4Ery,,2730,empirical_embedding_coordinates
paul15,W37088,t-SNE,relational,0,-49.337486,-21.308144,3Ery,,2730,empirical_embedding_coordinates
paul15,W37089,t-SNE,relational,0,39.79406,33.634304,16Neu,,2730,empirical_embedding_coordinates
paul15,W37090,t-SNE,relational,0,19.905293,19.450905,9GMP,,2730,empirical_embedding_coordinates
paul15,W37091,t-SNE,relational,0,10.848116,4.999463,9GMP,,2730,empirical_embedding_coordinates
paul15,W37092,t-SNE,relational,0,-1.2188249,14.228808,12Baso,,2730,empirical_embedding_coordinates
paul15,W37093,t-SNE,relational,0,-7.255304,4.969106,7MEP,,2730,empirical_embedding_coordinates
paul15,W37094,t-SNE,relational,0,39.392845,30.688433,16Neu,,2730,empirical_embedding_coordinates
paul15,W37095,t-SNE,relational,0,-21.187258,-11.7894745,6Ery,,2730,empirical_embedding_coordinates
paul15,W37096,t-SNE,relational,0,42.01906,9.944271,13Baso,,2730,empirical_embedding_coordinates
paul15,W37097,t-SNE,relational,0,8.381292,19.54962,17Neu,,2730,empirical_embedding_coordinates
paul15,W37098,t-SNE,relational,0,38.596725,-6.892831,14Mo,,2730,empirical_embedding_coordinates
paul15,W37099,t-SNE,relational,0,-48.13397,-21.387617,3Ery,,2730,empirical_embedding_coordinates
